,factors,cv_score,cv_score_std
1859,"['c11_bcc', 'c12_bcc', 'unrelaxed_formation_potential_energy_fcc']",-379.20044574354523,318.42464688509943
1297,"['bulk_modulus_bcc', 'c12_fcc', 'surface_energy_100_fcc']",-379.21843258480277,328.0830310720846
2158,"['c11_sc', 'c12_fcc', 'ideal_surface_energy_100_fcc']",-379.2739812516184,301.512165881221
2459,"['c12_fcc', 'thermal_expansion_coeff_fcc', 'relaxation_volume_fcc']",-379.2803799334526,337.76896941879863
315,"['surface_energy_100_fcc', 'ideal_surface_energy_100_fcc']",-379.3189911111068,336.2952001509564
739,"['lattice_constant_fcc', 'c11_bcc', 'c12_bcc']",-379.3698284186596,348.51125028968823
2402,"['c12_fcc', 'c12_sc', 'unrelaxed_formation_potential_energy_fcc']",-379.37021707601497,311.11908205254974
1311,"['bulk_modulus_bcc', 'c12_sc', 'surface_energy_100_fcc']",-379.3863944905073,328.3612617665924
1309,"['bulk_modulus_bcc', 'c12_sc', 'cohesive_energy_fcc']",-379.53048560155827,331.784354543498
81,"['lattice_constant_sc', 'c12_bcc']",-379.5411356403137,341.2299251760226
2526,"['c12_sc', 'c44_sc', 'unstable_stack_energy_fcc']",-379.56527219114366,453.20292690655737
1753,"['bulk_modulus_sc', 'c44_sc', 'unrelaxed_formation_potential_energy_fcc']",-379.57866499283233,329.48631670189627
2452,"['c12_fcc', 'thermal_expansion_coeff_fcc', 'ideal_surface_energy_100_fcc']",-379.59305678245966,345.43569690907805
2283,"['c12_bcc', 'c12_fcc', 'unrelaxed_formation_potential_energy_fcc']",-379.8762788475657,329.09944379310434
2184,"['c11_sc', 'c44_bcc', 'surface_energy_100_fcc']",-380.2793574738566,310.0957354171792
1004,"['lattice_constant_sc', 'c11_bcc', 'unstable_stack_energy_slip_fraction_fcc']",-380.305720235381,339.21853783730677
2289,"['c12_bcc', 'c12_sc', 'cohesive_energy_fcc']",-380.35013369841425,333.1268916272274
2656,"['c44_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",-380.353804616874,334.6259899181582
1084,"['lattice_constant_sc', 'c12_sc', 'unstable_stack_energy_slip_fraction_fcc']",-380.4905882329145,327.89727267439247
93,"['lattice_constant_sc', 'unstable_stack_energy_slip_fraction_fcc']",-380.5648326667247,335.4992558087633
2750,"['c44_sc', 'surface_energy_100_fcc', 'ideal_surface_energy_100_fcc']",-380.57201661126095,335.72539231824845
2858,"['thermal_expansion_coeff_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",-380.72084425276165,329.78293225065346
112,"['bulk_modulus_bcc', 'ideal_surface_energy_100_fcc']",-380.73876738420415,333.17523869079946
2327,"['c12_bcc', 'c44_sc', 'surface_energy_100_fcc']",-380.79968961489953,334.03956030508385
1476,"['bulk_modulus_fcc', 'c11_sc', 'surface_energy_100_fcc']",-380.8685110316397,297.7710425947629
1097,"['lattice_constant_sc', 'c44_bcc', 'unstable_stack_energy_slip_fraction_fcc']",-380.9139188349686,332.5187271732715
1378,"['bulk_modulus_bcc', 'surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-380.94176457920656,328.8983926967355
1345,"['bulk_modulus_bcc', 'c44_sc', 'cohesive_energy_fcc']",-380.9611573316173,369.6750892867838
1563,"['bulk_modulus_fcc', 'c44_sc', 'unrelaxed_formation_potential_energy_fcc']",-381.0438079625173,333.8890961024877
2487,"['c12_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",-381.05738328409694,323.4507934574913
17,['surface_energy_100_fcc'],-381.05825417296387,335.6015117093862
1186,"['bulk_modulus_bcc', 'bulk_modulus_fcc', 'c12_sc']",-381.0850212478408,329.25092649665766
2559,"['c12_sc', 'ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-381.09984899889133,341.41310269546653
1885,"['c11_bcc', 'c12_sc', 'unstable_stack_energy_fcc']",-381.1251600430454,450.1890607153923
171,"['c11_bcc', 'surface_energy_100_fcc']",-381.12725275265626,327.60915460271
1783,"['bulk_modulus_sc', 'ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-381.16397465568764,344.07054226578714
1949,"['c11_bcc', 'surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-381.1882837010034,326.3904242308157
1090,"['lattice_constant_sc', 'c44_bcc', 'c44_sc']",-381.2148347549481,354.03441941394834
1802,"['bulk_modulus_sc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",-381.2311029073213,329.27751299851974
1470,"['bulk_modulus_fcc', 'c11_sc', 'c12_sc']",-381.2602764664759,280.3908528760108
1527,"['bulk_modulus_fcc', 'c12_sc', 'unrelaxed_formation_potential_energy_fcc']",-381.33458239459975,304.2852573650727
1416,"['bulk_modulus_fcc', 'bulk_modulus_sc', 'c12_sc']",-381.37283735637806,280.2623645297692
1229,"['bulk_modulus_bcc', 'c11_bcc', 'cohesive_energy_fcc']",-381.3836150755573,369.76880753493225
1876,"['c11_bcc', 'c12_fcc', 'relaxation_volume_fcc']",-381.3891642555378,324.8947985453048
1761,"['bulk_modulus_sc', 'cohesive_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-381.4116206453398,357.3219265192087
1775,"['bulk_modulus_sc', 'surface_energy_100_fcc', 'ideal_surface_energy_100_fcc']",-381.44837230334105,328.56618890405895
2294,"['c12_bcc', 'c12_sc', 'unstable_stack_energy_fcc']",-381.55784851147644,451.0575125845627
1413,"['bulk_modulus_fcc', 'bulk_modulus_sc', 'c11_sc']",-381.5702630119997,279.93600685816875
2255,"['c11_sc', 'extr_stack_fault_energy_fcc', 'relaxation_volume_fcc']",-381.60463078420946,291.03976681445704
1590,"['bulk_modulus_fcc', 'surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-381.626281601808,322.98345056027205
1070,"['lattice_constant_sc', 'c12_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-381.71117363880603,325.82985798986516
2325,"['c12_bcc', 'c44_sc', 'cohesive_energy_fcc']",-381.8347241207909,368.18325945367957
1520,"['bulk_modulus_fcc', 'c12_sc', 'thermal_expansion_coeff_fcc']",-381.86178703020573,332.3538585811573
985,"['lattice_constant_sc', 'bulk_modulus_sc', 'unstable_stack_energy_slip_fraction_fcc']",-381.8820591928658,331.65589737131165
1445,"['bulk_modulus_fcc', 'c11_bcc', 'unstable_stack_energy_slip_fraction_fcc']",-381.9105096089004,360.2018946854195
1845,"['c11_bcc', 'c11_sc', 'relaxation_volume_fcc']",-381.9300673839011,294.553382637048
272,"['c44_bcc', 'relaxation_volume_fcc']",-381.9834069626687,370.54052448199775
287,"['c44_sc', 'surface_energy_100_fcc']",-382.05869953480834,335.4693095739396
932,"['lattice_constant_sc', 'bulk_modulus_bcc', 'c12_bcc']",-382.0657465469222,341.0727682497788
138,"['bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc']",-382.1021320572059,333.9405298337428
1946,"['c11_bcc', 'surface_energy_100_fcc', 'ideal_surface_energy_100_fcc']",-382.11565705668136,329.123896730609
1892,"['c11_bcc', 'c44_bcc', 'c44_sc']",-382.1381262875153,355.3103012451981
1486,"['bulk_modulus_fcc', 'c12_bcc', 'c12_sc']",-382.14022697799066,329.89897354491313
252,"['c12_sc', 'ideal_surface_energy_100_fcc']",-382.179724644528,328.22063245258704
323,"['ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-382.1951382568083,348.888536030907
2751,"['c44_sc', 'surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-382.26304844027254,352.06976206043475
1063,"['lattice_constant_sc', 'c12_fcc', 'c44_sc']",-382.3027295574998,329.07689570162717
2394,"['c12_fcc', 'c12_sc', 'cohesive_energy_fcc']",-382.3601809345378,330.3256043596192
2277,"['c12_bcc', 'c12_fcc', 'surface_energy_100_fcc']",-382.36384049486867,329.8577990408667
1347,"['bulk_modulus_bcc', 'c44_sc', 'surface_energy_100_fcc']",-382.3834811498599,332.9843038177499
2550,"['c12_sc', 'thermal_expansion_coeff_fcc', 'relaxation_volume_fcc']",-382.4049288622857,356.7937536792495
1919,"['c11_bcc', 'c44_sc', 'ideal_surface_energy_100_fcc']",-382.4221145445242,334.0597195344306
997,"['lattice_constant_sc', 'c11_bcc', 'c44_sc']",-382.5040652583667,345.76400300319375
1703,"['bulk_modulus_sc', 'c12_fcc', 'unrelaxed_formation_potential_energy_fcc']",-382.55467979182555,327.02319108588614
978,"['lattice_constant_sc', 'bulk_modulus_sc', 'c44_sc']",-382.58260613472635,338.37674949852317
1883,"['c11_bcc', 'c12_sc', 'ideal_surface_energy_100_fcc']",-382.60962789942795,325.8465657300038
342,"['unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",-382.6182880139948,325.21843139615487
1868,"['c11_bcc', 'c12_fcc', 'surface_energy_100_fcc']",-382.6259969631473,325.22149792354077
2363,"['c12_bcc', 'ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-382.679661459165,347.27984009262707
994,"['lattice_constant_sc', 'c11_bcc', 'c12_sc']",-382.76203691021584,329.09559232047627
2262,"['c11_sc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",-382.77212298234275,301.4452117067859
1312,"['bulk_modulus_bcc', 'c12_sc', 'ideal_surface_energy_100_fcc']",-382.8284790552029,328.433513834726
1516,"['bulk_modulus_fcc', 'c12_sc', 'c44_bcc']",-382.8770634267944,340.8022641171889
1597,"['bulk_modulus_fcc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-382.92885462318924,324.0507500740445
2291,"['c12_bcc', 'c12_sc', 'surface_energy_100_fcc']",-382.9374692524753,329.7173033808542
944,"['lattice_constant_sc', 'bulk_modulus_bcc', 'unstable_stack_energy_slip_fraction_fcc']",-382.9672722000092,337.19567413886466
2749,"['c44_sc', 'thermal_expansion_coeff_fcc', 'relaxation_volume_fcc']",-383.01302942767535,357.5850321394439
1298,"['bulk_modulus_bcc', 'c12_fcc', 'ideal_surface_energy_100_fcc']",-383.03092337003665,329.6836972519898
2922,"['extr_stack_fault_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",-383.05365161068397,330.4097275598596
1732,"['bulk_modulus_sc', 'c44_bcc', 'relaxation_volume_fcc']",-383.14830121829925,344.3121195844671
2524,"['c12_sc', 'c44_sc', 'ideal_surface_energy_100_fcc']",-383.24960938494195,328.18807375074675
86,"['lattice_constant_sc', 'c44_sc']",-383.3179558808606,341.65644615468216
314,"['thermal_expansion_coeff_fcc', 'relaxation_volume_fcc']",-383.33367068783497,355.9751497745899
222,"['c12_bcc', 'surface_energy_100_fcc']",-383.33587450649327,333.5257217331368
1585,"['bulk_modulus_fcc', 'surface_energy_100_fcc', 'ideal_surface_energy_100_fcc']",-383.36348794479176,335.4452375867758
2328,"['c12_bcc', 'c44_sc', 'ideal_surface_energy_100_fcc']",-383.48715713374196,336.3396301426737
1665,"['bulk_modulus_sc', 'c11_sc', 'thermal_expansion_coeff_fcc']",-383.50265780782,322.6384415375393
1710,"['bulk_modulus_sc', 'c12_sc', 'thermal_expansion_coeff_fcc']",-383.56207165519953,322.72234833753515
1435,"['bulk_modulus_fcc', 'c11_bcc', 'c12_sc']",-383.6854647917531,328.73591665585064
299,"['cohesive_energy_fcc', 'extr_stack_fault_energy_fcc']",-383.758122697846,372.09299007813496
220,"['c12_bcc', 'cohesive_energy_fcc']",-383.8009490823381,367.9403662535447
172,"['c11_bcc', 'ideal_surface_energy_100_fcc']",-383.9241733967687,330.6915998742284
934,"['lattice_constant_sc', 'bulk_modulus_bcc', 'c12_sc']",-383.93616807433665,327.6357387840298
152,"['bulk_modulus_sc', 'surface_energy_100_fcc']",-383.9994728111775,329.254366593029
937,"['lattice_constant_sc', 'bulk_modulus_bcc', 'c44_sc']",-384.02440012384443,344.7967831971094
2185,"['c11_sc', 'c44_bcc', 'ideal_surface_energy_100_fcc']",-384.1168265358951,311.83376810739264
2170,"['c11_sc', 'c12_sc', 'thermal_expansion_coeff_fcc']",-384.1385422343767,322.0378179374759
1477,"['bulk_modulus_fcc', 'c11_sc', 'ideal_surface_energy_100_fcc']",-384.2483546623271,297.64380636645643
929,"['lattice_constant_sc', 'bulk_modulus_bcc', 'c11_bcc']",-384.30952279886225,341.20458884364353
1282,"['bulk_modulus_bcc', 'c12_bcc', 'surface_energy_100_fcc']",-384.49693002425033,332.9193209770934
1045,"['lattice_constant_sc', 'c12_bcc', 'c12_sc']",-384.57772447846,327.2224712058525
2355,"['c12_bcc', 'surface_energy_100_fcc', 'ideal_surface_energy_100_fcc']",-384.6007356066652,335.27208530339465
214,"['c11_sc', 'relaxation_volume_fcc']",-384.7433276175612,287.5530411669492
2508,"['c12_sc', 'c44_bcc', 'relaxation_volume_fcc']",-384.7508450497761,359.94957295728267
1305,"['bulk_modulus_bcc', 'c12_fcc', 'relaxation_volume_fcc']",-384.84900612206997,335.44530206719065
1055,"['lattice_constant_sc', 'c12_bcc', 'unstable_stack_energy_slip_fraction_fcc']",-384.9651497314294,335.83212969916724
2554,"['c12_sc', 'surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-385.00125331899926,319.30561183760705
1077,"['lattice_constant_sc', 'c12_sc', 'c44_sc']",-385.1055091621429,332.70494911949567
2238,"['c11_sc', 'surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-385.12068796582673,291.3530079317223
1428,"['bulk_modulus_fcc', 'bulk_modulus_sc', 'unrelaxed_formation_potential_energy_fcc']",-385.18144288122664,335.21564094681855
1612,"['bulk_modulus_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",-385.18945193594874,330.6089969346181
1048,"['lattice_constant_sc', 'c12_bcc', 'c44_sc']",-385.19737395772603,344.57912770597324
1348,"['bulk_modulus_bcc', 'c44_sc', 'ideal_surface_energy_100_fcc']",-385.30679052494156,335.28206644310654
132,"['bulk_modulus_fcc', 'surface_energy_100_fcc']",-385.37205673964405,333.02698422820896
1557,"['bulk_modulus_fcc', 'c44_sc', 'surface_energy_100_fcc']",-385.37603362988796,332.3179468015459
1869,"['c11_bcc', 'c12_fcc', 'ideal_surface_energy_100_fcc']",-385.3874616736098,328.366790442889
1274,"['bulk_modulus_bcc', 'c11_sc', 'relaxation_volume_fcc']",-385.395288783503,291.1399305791653
1747,"['bulk_modulus_sc', 'c44_sc', 'surface_energy_100_fcc']",-385.5612096032299,327.4764563299039
992,"['lattice_constant_sc', 'c11_bcc', 'c12_bcc']",-385.5801024451741,341.27535590604526
223,"['c12_bcc', 'ideal_surface_energy_100_fcc']",-385.75319480914635,335.7043391497894
2292,"['c12_bcc', 'c12_sc', 'ideal_surface_energy_100_fcc']",-385.81775917601385,330.106441876963
2278,"['c12_bcc', 'c12_fcc', 'ideal_surface_energy_100_fcc']",-385.86168049859566,331.20703795266314
1475,"['bulk_modulus_fcc', 'c11_sc', 'thermal_expansion_coeff_fcc']",-385.874449415119,313.43063965251633
1482,"['bulk_modulus_fcc', 'c11_sc', 'unrelaxed_formation_potential_energy_fcc']",-385.87786881095144,304.63327366617943
333,"['extr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-386.13380963614736,335.2565947248869
1283,"['bulk_modulus_bcc', 'c12_bcc', 'ideal_surface_energy_100_fcc']",-386.18515669404195,336.2550384493306
2886,"['surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",-386.2725669600244,311.0705318142984
18,['ideal_surface_energy_100_fcc'],-386.2752237207796,338.3993158936824
2358,"['c12_bcc', 'surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-386.30136518549944,329.4237870895278
1374,"['bulk_modulus_bcc', 'thermal_expansion_coeff_fcc', 'relaxation_volume_fcc']",-386.3474980738646,355.7955597927085
1385,"['bulk_modulus_bcc', 'ideal_surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-386.39436052242235,326.4308324867935
1956,"['c11_bcc', 'ideal_surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-386.4681559406696,323.9254598926605
1184,"['bulk_modulus_bcc', 'bulk_modulus_fcc', 'c12_bcc']",-386.48501269682595,354.014682490906
1533,"['bulk_modulus_fcc', 'c44_bcc', 'thermal_expansion_coeff_fcc']",-386.62447123919407,386.8983232946275
1945,"['c11_bcc', 'thermal_expansion_coeff_fcc', 'relaxation_volume_fcc']",-386.664750208767,356.81905717766426
1231,"['bulk_modulus_bcc', 'c11_bcc', 'surface_energy_100_fcc']",-386.7492204615368,331.74564026258554
98,"['bulk_modulus_bcc', 'bulk_modulus_fcc']",-386.8800435117528,354.50561924243135
1438,"['bulk_modulus_fcc', 'c11_bcc', 'c44_sc']",-387.05882970341986,353.53022464206055
2264,"['c11_sc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",-387.15977998950166,288.047498618123
1120,"['lattice_constant_sc', 'c44_sc', 'unstable_stack_energy_slip_fraction_fcc']",-387.18221411507164,338.0307823060642
1489,"['bulk_modulus_fcc', 'c12_bcc', 'c44_sc']",-387.2157083967992,355.7625719454216
1189,"['bulk_modulus_bcc', 'bulk_modulus_fcc', 'c44_sc']",-387.21897866512506,354.63273719054234
2629,"['c44_bcc', 'surface_energy_100_fcc', 'ideal_surface_energy_100_fcc']",-387.29483219405137,358.2313572410074
2658,"['c44_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",-387.3870068863016,326.74694530307534
288,"['c44_sc', 'ideal_surface_energy_100_fcc']",-387.4140577200214,337.8166986321916
2907,"['ideal_surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",-387.4195965740417,313.62825238527074
2285,"['c12_bcc', 'c12_fcc', 'relaxation_volume_fcc']",-387.4568830223326,336.69138042086547
1280,"['bulk_modulus_bcc', 'c12_bcc', 'cohesive_energy_fcc']",-387.4687148345777,366.34903506348496
2228,"['c11_sc', 'thermal_expansion_coeff_fcc', 'extr_stack_fault_energy_fcc']",-387.4718794775216,332.86278386854514
1534,"['bulk_modulus_fcc', 'c44_bcc', 'surface_energy_100_fcc']",-387.5549910750498,352.66184351241395
2758,"['c44_sc', 'ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-387.55551927951325,352.4607571783027
121,"['bulk_modulus_fcc', 'c11_bcc']",-387.58711148950545,351.8594933806226
1774,"['bulk_modulus_sc', 'thermal_expansion_coeff_fcc', 'relaxation_volume_fcc']",-387.7020265775469,316.96826481157547
1432,"['bulk_modulus_fcc', 'c11_bcc', 'c11_sc']",-387.71975017071077,302.98834451709916
124,"['bulk_modulus_fcc', 'c12_bcc']",-388.08539890782646,355.4787672254983
133,"['bulk_modulus_fcc', 'ideal_surface_energy_100_fcc']",-388.3360118330123,335.61157511788286
1558,"['bulk_modulus_fcc', 'c44_sc', 'ideal_surface_energy_100_fcc']",-388.4076945784759,334.6206377929096
1853,"['c11_bcc', 'c12_bcc', 'surface_energy_100_fcc']",-388.43033290270995,332.4371153702828
153,"['bulk_modulus_sc', 'ideal_surface_energy_100_fcc']",-388.43057268255114,332.6245833388306
2404,"['c12_fcc', 'c12_sc', 'relaxation_volume_fcc']",-388.45992909790345,327.3695826393916
264,"['c44_bcc', 'surface_energy_100_fcc']",-388.4607877938939,357.03665738766654
1422,"['bulk_modulus_fcc', 'bulk_modulus_sc', 'surface_energy_100_fcc']",-388.47311079263505,331.2643938625679
1183,"['bulk_modulus_bcc', 'bulk_modulus_fcc', 'c11_sc']",-388.4876158778657,303.12795271733984
131,"['bulk_modulus_fcc', 'thermal_expansion_coeff_fcc']",-388.5371619987231,365.3864000405744
2834,"['thermal_expansion_coeff_fcc', 'surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-388.5683249590784,329.1290466766436
2396,"['c12_fcc', 'c12_sc', 'surface_energy_100_fcc']",-388.86223471411455,323.5842625356745
2245,"['c11_sc', 'ideal_surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-388.9881217294109,288.92257305899176
2417,"['c12_fcc', 'c44_bcc', 'relaxation_volume_fcc']",-389.0309777456988,362.4287903071642
1232,"['bulk_modulus_bcc', 'c11_bcc', 'ideal_surface_energy_100_fcc']",-389.0504429024938,336.1209966408971
1468,"['bulk_modulus_fcc', 'c11_sc', 'c12_bcc']",-389.0632957753616,301.44201067318073
2440,"['c12_fcc', 'c44_sc', 'relaxation_volume_fcc']",-389.7226690733748,336.03688523080643
2851,"['thermal_expansion_coeff_fcc', 'extr_stack_fault_energy_fcc', 'relaxation_volume_fcc']",-389.7338470600275,357.78442755385544
2460,"['c12_fcc', 'surface_energy_100_fcc', 'ideal_surface_energy_100_fcc']",-389.8611078731713,338.0685424348386
