,factors,cv_score,cv_score_std
857,"['surface_energy_100_fcc', 'ideal_surface_energy_100_fcc', 'lattice_constant_sc']",-459.3834356572286,137.7172623235474
453,"['c11_bcc', 'c44_bcc', 'unstable_stack_energy_fcc']",-459.42951277877154,236.1417637231514
2822,"['cohesive_energy_fcc', 'c11_sc', 'c11_fcc']",-459.5240334002486,106.95253858187986
14,['relaxed_formation_potential_energy_fcc'],-459.53850251251123,138.44551782279837
1543,"['bulk_modulus_fcc', 'ideal_surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc']",-459.6264168500669,149.49131376541035
455,"['c11_bcc', 'c44_bcc', 'unstable_stack_energy_slip_fraction_fcc']",-459.64069743616216,103.76445176575452
1963,"['lattice_constant_bcc', 'extr_stack_fault_energy_fcc', 'lattice_constant_sc']",-459.66954462724453,136.89869677377774
2365,"['c44_sc', 'unstable_stack_energy_fcc', 'c11_sc']",-459.6844757812922,163.45999392304148
906,"['surface_energy_100_fcc', 'extr_stack_fault_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-459.7451324357955,168.75719667339283
1752,"['c44_bcc', 'relaxed_formation_potential_energy_fcc', 'lattice_constant_sc']",-459.839660118101,141.1832403898706
386,"['c11_bcc', 'bulk_modulus_bcc', 'relaxed_formation_potential_energy_fcc']",-459.85670452533816,144.1885710600531
2109,"['thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc', 'c11_sc']",-459.91861392904804,158.69666546167218
1395,"['lattice_constant_fcc', 'extr_stack_fault_energy_fcc', 'bulk_modulus_sc']",-459.98481568707405,150.33770972435912
670,"['surface_energy_100_fcc', 'bulk_modulus_bcc', 'lattice_constant_sc']",-459.99514741287817,117.67978066586282
2722,"['ideal_surface_energy_100_fcc', 'c11_sc', 'c11_fcc']",-459.998013806863,99.41738040802655
713,"['surface_energy_100_fcc', 'bulk_modulus_fcc', 'lattice_constant_sc']",-460.04229840161037,125.43782296990484
460,"['c11_bcc', 'c44_bcc', 'bulk_modulus_sc']",-460.0474501678495,125.80260786743831
280,"['ideal_surface_energy_100_fcc', 'c11_sc']",-460.09750507536285,141.2879465318233
2835,"['unrelaxed_formation_potential_energy_fcc', 'c12_fcc', 'lattice_constant_sc']",-460.1494383207927,134.22259805027167
1378,"['lattice_constant_fcc', 'c12_fcc', 'c11_sc']",-460.19260531626213,102.70399393034025
877,"['surface_energy_100_fcc', 'cohesive_energy_fcc', 'c11_sc']",-460.20392607951663,104.69371894527086
1555,"['bulk_modulus_fcc', 'relaxed_formation_potential_energy_fcc', 'cohesive_energy_fcc']",-460.3094931494279,141.12714113126026
1223,"['lattice_constant_fcc', 'lattice_constant_bcc', 'c44_sc']",-460.3124643055405,136.48473569267097
1233,"['lattice_constant_fcc', 'lattice_constant_bcc', 'extr_stack_fault_energy_fcc']",-460.3780735856322,138.85451128044787
2419,"['c12_sc', 'ideal_surface_energy_100_fcc', 'cohesive_energy_fcc']",-460.42936979826584,122.86201616858558
1249,"['lattice_constant_fcc', 'thermal_expansion_coeff_fcc', 'c12_fcc']",-460.4867710734509,134.3839289390058
2784,"['relaxed_formation_potential_energy_fcc', 'c11_fcc', 'bulk_modulus_sc']",-460.49375316136525,138.0182080629507
2230,"['c12_bcc', 'unrelaxed_formation_potential_energy_fcc', 'c11_sc']",-460.53886207417986,133.20032154386615
1234,"['lattice_constant_fcc', 'lattice_constant_bcc', 'unstable_stack_energy_slip_fraction_fcc']",-460.60822747807754,128.47173209165786
2486,"['c12_sc', 'c11_sc', 'lattice_constant_sc']",-460.63535605430604,91.09161211072919
236,"['c12_sc', 'unrelaxed_formation_potential_energy_fcc']",-460.6395955610135,125.30859973364782
2814,"['cohesive_energy_fcc', 'extr_stack_fault_energy_fcc', 'relaxation_volume_fcc']",-460.6507425934729,129.46034716493546
2690,"['ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc', 'c11_sc']",-460.6597928845935,127.2608713498578
1464,"['bulk_modulus_fcc', 'thermal_expansion_coeff_fcc', 'lattice_constant_sc']",-460.69234444056707,136.91608773025666
2351,"['c44_sc', 'unrelaxed_formation_potential_energy_fcc', 'lattice_constant_sc']",-460.7278031508149,130.20706321166745
281,"['ideal_surface_energy_100_fcc', 'lattice_constant_sc']",-460.74056032738616,132.00293554743428
575,"['c11_bcc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-460.74491171062897,127.23971280021377
2209,"['c12_bcc', 'relaxed_formation_potential_energy_fcc', 'extr_stack_fault_energy_fcc']",-460.76734607411413,154.65045458132295
1835,"['lattice_constant_bcc', 'c12_bcc', 'cohesive_energy_fcc']",-460.84738040065315,113.41779854055247
914,"['surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'c11_fcc']",-460.8919719747655,141.20043092595557
72,"['surface_energy_100_fcc', 'c11_fcc']",-460.9291256824966,137.66932899979616
2868,"['c12_fcc', 'unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-460.94314633413194,181.43990014826943
2454,"['c12_sc', 'unrelaxed_formation_potential_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-460.94655776553896,133.02875045458325
2752,"['relaxed_formation_potential_energy_fcc', 'c12_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-460.9950902239453,147.84870357154662
77,"['bulk_modulus_bcc', 'c44_bcc']",-461.0275659388421,140.9503108022361
1616,"['bulk_modulus_fcc', 'lattice_constant_sc', 'relaxation_volume_fcc']",-461.03507250799163,116.77888603124948
1210,"['lattice_constant_fcc', 'c44_bcc', 'cohesive_energy_fcc']",-461.03835492632254,139.58128391636183
325,"['unstable_stack_energy_fcc', 'c11_sc']",-461.0819428255744,167.3101179687846
1511,"['bulk_modulus_fcc', 'c12_sc', 'c11_sc']",-461.09613683345043,118.01716945449719
311,"['unrelaxed_formation_potential_energy_fcc', 'lattice_constant_sc']",-461.1186279864182,130.69474452534422
2669,"['ideal_surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc', 'extr_stack_fault_energy_fcc']",-461.1232442438965,151.68046148569192
2844,"['unrelaxed_formation_potential_energy_fcc', 'unstable_stack_energy_fcc', 'relaxation_volume_fcc']",-461.2353892203875,177.40276683192286
1609,"['bulk_modulus_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",-461.2705971763777,130.65630911659338
2906,"['unstable_stack_energy_fcc', 'c11_sc', 'lattice_constant_sc']",-461.27879031175866,234.72313996670587
1241,"['lattice_constant_fcc', 'thermal_expansion_coeff_fcc', 'c44_sc']",-461.282049366122,133.62132769574913
1297,"['lattice_constant_fcc', 'c12_sc', 'c12_fcc']",-461.2852484722607,119.36810072688314
1254,"['lattice_constant_fcc', 'thermal_expansion_coeff_fcc', 'lattice_constant_sc']",-461.3136317440293,139.8763700615445
2206,"['c12_bcc', 'relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-461.382225177479,139.5476496015682
113,"['lattice_constant_fcc', 'extr_stack_fault_energy_fcc']",-461.4606953652034,160.91376034705837
1838,"['lattice_constant_bcc', 'c12_bcc', 'unstable_stack_energy_fcc']",-461.5150182431133,181.18785652295085
930,"['bulk_modulus_bcc', 'lattice_constant_fcc', 'thermal_expansion_coeff_fcc']",-461.51822367706876,123.97469060503073
2714,"['ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc', 'relaxation_volume_fcc']",-461.64273168754283,119.25227239379376
2769,"['relaxed_formation_potential_energy_fcc', 'extr_stack_fault_energy_fcc', 'relaxation_volume_fcc']",-461.66371005682566,115.8967519518012
913,"['surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'lattice_constant_sc']",-461.68012530251764,137.09521732490862
2709,"['ideal_surface_energy_100_fcc', 'unstable_stack_energy_fcc', 'bulk_modulus_sc']",-461.6974902224894,173.80251034990985
725,"['surface_energy_100_fcc', 'c44_bcc', 'relaxed_formation_potential_energy_fcc']",-461.7041647643371,135.36759947174804
1853,"['lattice_constant_bcc', 'c44_sc', 'c12_fcc']",-461.7284303738668,129.17414213770553
2201,"['c12_bcc', 'ideal_surface_energy_100_fcc', 'lattice_constant_sc']",-461.76284776608577,129.08306851110973
2066,"['thermal_expansion_coeff_fcc', 'ideal_surface_energy_100_fcc', 'c11_fcc']",-461.7848735344156,133.38725171618648
395,"['c11_bcc', 'bulk_modulus_bcc', 'c11_fcc']",-461.8044063163292,105.59234731070535
2670,"['ideal_surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-461.8297266382657,127.41587817731829
1514,"['bulk_modulus_fcc', 'c12_sc', 'relaxation_volume_fcc']",-461.8666659601674,137.5721542209472
219,"['c44_sc', 'relaxed_formation_potential_energy_fcc']",-461.8695345327895,132.07506504492022
2733,"['relaxed_formation_potential_energy_fcc', 'cohesive_energy_fcc', 'unstable_stack_energy_fcc']",-461.88299908205465,192.6347989383919
717,"['surface_energy_100_fcc', 'c44_bcc', 'lattice_constant_bcc']",-461.8892244725421,154.69744712057
2094,"['thermal_expansion_coeff_fcc', 'unrelaxed_formation_potential_energy_fcc', 'c11_sc']",-461.94326970280775,128.53159743776445
2336,"['c44_sc', 'cohesive_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-461.9894586689166,161.40506899820605
203,"['c12_bcc', 'relaxed_formation_potential_energy_fcc']",-461.9964549331229,147.21065723789343
1048,"['bulk_modulus_bcc', 'c44_sc', 'relaxed_formation_potential_energy_fcc']",-462.03341155400125,140.94235407917824
1746,"['c44_bcc', 'relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-462.07737066577005,137.6861541432237
2215,"['c12_bcc', 'relaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",-462.1110823704831,157.7615194193225
2744,"['relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-462.1219755338852,135.39065312880285
2741,"['relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'c12_fcc']",-462.1302302315728,142.4150365555231
1561,"['bulk_modulus_fcc', 'relaxed_formation_potential_energy_fcc', 'c11_sc']",-462.1650787400224,125.80923006680878
1041,"['bulk_modulus_bcc', 'c12_bcc', 'c11_fcc']",-462.184130371865,115.17676002274514
1220,"['lattice_constant_fcc', 'c44_bcc', 'bulk_modulus_sc']",-462.27533063119233,125.99965612471213
705,"['surface_energy_100_fcc', 'bulk_modulus_fcc', 'relaxed_formation_potential_energy_fcc']",-462.2792617245935,138.1319883520078
2734,"['relaxed_formation_potential_energy_fcc', 'cohesive_energy_fcc', 'extr_stack_fault_energy_fcc']",-462.360054868984,139.66331560570075
968,"['bulk_modulus_bcc', 'bulk_modulus_fcc', 'relaxation_volume_fcc']",-462.373437392385,101.7799571997731
1200,"['lattice_constant_fcc', 'bulk_modulus_fcc', 'bulk_modulus_sc']",-462.43782543273613,115.69298196435022
1755,"['c44_bcc', 'relaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",-462.45454972193886,149.80781160213667
1116,"['bulk_modulus_bcc', 'relaxed_formation_potential_energy_fcc', 'c12_fcc']",-462.49292406655076,148.49479334362294
929,"['bulk_modulus_bcc', 'lattice_constant_fcc', 'lattice_constant_bcc']",-462.5032706759585,148.58515597548995
1139,"['bulk_modulus_bcc', 'unrelaxed_formation_potential_energy_fcc', 'c11_sc']",-462.5671232043352,116.42038607747796
948,"['bulk_modulus_bcc', 'lattice_constant_fcc', 'bulk_modulus_sc']",-462.6059908306494,121.57582358041086
2085,"['thermal_expansion_coeff_fcc', 'cohesive_energy_fcc', 'c11_sc']",-462.6260379752792,108.67988446370863
2139,"['c12_bcc', 'c44_sc', 'relaxed_formation_potential_energy_fcc']",-462.6276678767703,147.2880934420883
111,"['lattice_constant_fcc', 'c12_fcc']",-462.66662822292477,146.0948470150246
2902,"['unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'lattice_constant_sc']",-462.68049835640096,253.2335646641273
638,"['c11_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'c11_fcc']",-462.71995604822115,111.84444505243778
2453,"['c12_sc', 'unrelaxed_formation_potential_energy_fcc', 'extr_stack_fault_energy_fcc']",-462.73623236922595,131.48009862562265
850,"['surface_energy_100_fcc', 'ideal_surface_energy_100_fcc', 'cohesive_energy_fcc']",-462.7451988449042,148.3300997984695
1274,"['lattice_constant_fcc', 'c12_bcc', 'bulk_modulus_sc']",-462.76542751757955,133.8999000011448
2792,"['cohesive_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'c11_fcc']",-462.78446372850675,140.72444951716957
1124,"['bulk_modulus_bcc', 'relaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",-462.7949247637149,120.91332603444943
2258,"['c12_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'c11_fcc']",-462.7998145666035,113.17264464445557
663,"['surface_energy_100_fcc', 'bulk_modulus_bcc', 'cohesive_energy_fcc']",-462.8197731332059,139.8527419555085
378,"['c11_bcc', 'bulk_modulus_bcc', 'lattice_constant_bcc']",-462.82699688634096,125.2692810295692
2223,"['c12_bcc', 'cohesive_energy_fcc', 'c11_fcc']",-462.86024496288957,111.66717746303415
865,"['surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc', 'extr_stack_fault_energy_fcc']",-462.8648932103942,126.9648872890462
2790,"['cohesive_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'c11_sc']",-462.8752141020981,107.6448775658588
195,"['thermal_expansion_coeff_fcc', 'c11_fcc']",-462.88991444156915,128.73223329985473
2383,"['c44_sc', 'c11_sc', 'relaxation_volume_fcc']",-462.9134673967121,118.61873824061674
348,"['c11_fcc', 'relaxation_volume_fcc']",-463.05860453001696,104.8811457777226
2269,"['c12_bcc', 'c11_fcc', 'bulk_modulus_sc']",-463.08318212048835,114.4669178943239
1614,"['bulk_modulus_fcc', 'c11_sc', 'bulk_modulus_sc']",-463.1087955493986,97.1837676937068
118,"['lattice_constant_fcc', 'relaxation_volume_fcc']",-463.1088731191531,139.68513341883562
1410,"['lattice_constant_fcc', 'relaxation_volume_fcc', 'bulk_modulus_sc']",-463.16641054536916,115.70709880471445
1515,"['bulk_modulus_fcc', 'c12_sc', 'bulk_modulus_sc']",-463.199977339774,92.68566757841788
1389,"['lattice_constant_fcc', 'unstable_stack_energy_fcc', 'bulk_modulus_sc']",-463.23188021373863,152.48536554207695
615,"['c11_bcc', 'c12_fcc', 'unstable_stack_energy_fcc']",-463.2546585926265,164.83355796816994
1627,"['c44_bcc', 'lattice_constant_bcc', 'ideal_surface_energy_100_fcc']",-463.28566834198716,123.44924848960251
2699,"['ideal_surface_energy_100_fcc', 'c12_fcc', 'lattice_constant_sc']",-463.4349859189981,135.44846031367862
2320,"['c44_sc', 'ideal_surface_energy_100_fcc', 'c11_sc']",-463.5200458168995,121.7471809640803
1290,"['lattice_constant_fcc', 'c44_sc', 'bulk_modulus_sc']",-463.52485814855237,151.67452495085362
1178,"['bulk_modulus_bcc', 'c11_fcc', 'bulk_modulus_sc']",-463.5822908205203,116.81287536736798
2837,"['unrelaxed_formation_potential_energy_fcc', 'c12_fcc', 'relaxation_volume_fcc']",-463.6086307756931,143.60809812694472
2863,"['unrelaxed_formation_potential_energy_fcc', 'lattice_constant_sc', 'bulk_modulus_sc']",-463.6156700114046,127.67614131049241
1205,"['lattice_constant_fcc', 'c44_bcc', 'c12_sc']",-463.6168145542387,137.0322290429706
2012,"['thermal_expansion_coeff_fcc', 'c44_sc', 'c11_fcc']",-463.62281315432773,125.92793934910712
119,"['lattice_constant_fcc', 'bulk_modulus_sc']",-463.6349420819029,127.93702245651187
429,"['c11_bcc', 'bulk_modulus_fcc', 'relaxed_formation_potential_energy_fcc']",-463.6369095128413,113.20688943403081
2327,"['c44_sc', 'relaxed_formation_potential_energy_fcc', 'c12_fcc']",-463.7073408979867,134.25001936761984
603,"['c11_bcc', 'cohesive_energy_fcc', 'c11_fcc']",-463.719958168654,109.69348268899562
1822,"['lattice_constant_bcc', 'thermal_expansion_coeff_fcc', 'extr_stack_fault_energy_fcc']",-463.7251556620596,170.89617466122317
2096,"['thermal_expansion_coeff_fcc', 'unrelaxed_formation_potential_energy_fcc', 'c11_fcc']",-463.82950518272116,125.23953312379446
2216,"['c12_bcc', 'cohesive_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-463.92890075798203,157.07205423059838
2321,"['c44_sc', 'ideal_surface_energy_100_fcc', 'lattice_constant_sc']",-463.9302136381046,149.51122748083313
2329,"['c44_sc', 'relaxed_formation_potential_energy_fcc', 'extr_stack_fault_energy_fcc']",-463.9582121153747,136.30682020919122
2847,"['unrelaxed_formation_potential_energy_fcc', 'extr_stack_fault_energy_fcc', 'c11_sc']",-464.0183583584114,141.70221556807383
1602,"['bulk_modulus_fcc', 'extr_stack_fault_energy_fcc', 'lattice_constant_sc']",-464.0470453312143,156.28429168712768
48,"['c11_bcc', 'c11_fcc']",-464.1265137498543,109.34080435658227
2347,"['c44_sc', 'unrelaxed_formation_potential_energy_fcc', 'unstable_stack_energy_fcc']",-464.21429179538376,172.2901906449815
2770,"['relaxed_formation_potential_energy_fcc', 'extr_stack_fault_energy_fcc', 'bulk_modulus_sc']",-464.21727972949685,174.28112434911287
341,"['c11_sc', 'lattice_constant_sc']",-464.24730999983495,112.01317915893402
764,"['surface_energy_100_fcc', 'thermal_expansion_coeff_fcc', 'unrelaxed_formation_potential_energy_fcc']",-464.3340945257459,143.7217418645996
1577,"['bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc', 'unstable_stack_energy_fcc']",-464.3387201247945,258.61860995602933
641,"['c11_bcc', 'c11_sc', 'lattice_constant_sc']",-464.34690328784825,129.2737035380711
587,"['c11_bcc', 'relaxed_formation_potential_energy_fcc', 'c12_fcc']",-464.438090782066,132.21059955662875
71,"['surface_energy_100_fcc', 'lattice_constant_sc']",-464.45196434313226,124.06340657903627
958,"['bulk_modulus_bcc', 'bulk_modulus_fcc', 'relaxed_formation_potential_energy_fcc']",-464.4524259205412,131.72372630465804
2757,"['relaxed_formation_potential_energy_fcc', 'c12_fcc', 'bulk_modulus_sc']",-464.6210503714004,139.9465540901508
2341,"['c44_sc', 'cohesive_energy_fcc', 'c11_sc']",-464.76384676690475,121.32965384862972
2352,"['c44_sc', 'unrelaxed_formation_potential_energy_fcc', 'c11_fcc']",-464.78162365176803,129.50165561406382
2717,"['ideal_surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'lattice_constant_sc']",-464.78320519234455,126.08241219187957
2366,"['c44_sc', 'unstable_stack_energy_fcc', 'lattice_constant_sc']",-464.7932213619542,160.50906184983086
1839,"['lattice_constant_bcc', 'c12_bcc', 'extr_stack_fault_energy_fcc']",-464.8902119734038,139.08997922706766
1695,"['c44_bcc', 'c12_sc', 'cohesive_energy_fcc']",-464.9029091333414,136.78838981334255
763,"['surface_energy_100_fcc', 'thermal_expansion_coeff_fcc', 'cohesive_energy_fcc']",-464.9513313904269,146.07151629265263
1581,"['bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc', 'lattice_constant_sc']",-464.9930659806086,113.25010466413245
598,"['c11_bcc', 'cohesive_energy_fcc', 'unstable_stack_energy_fcc']",-464.9969288612819,194.14097239710466
943,"['bulk_modulus_bcc', 'lattice_constant_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-465.0167823846227,128.3930058872411
173,"['lattice_constant_bcc', 'extr_stack_fault_energy_fcc']",-465.0318002209228,187.9152350154898
780,"['surface_energy_100_fcc', 'c12_bcc', 'cohesive_energy_fcc']",-465.08425834042765,150.50592316391092
